split,seed,episode_id,method,plan_type,goal_success,deviation,recovered,irreversible_failure,damage,budget_overrun,total_cost,recovery_attempts,calibration_error,failure_label,predicted_failure,predicted_recovery,predicted_trap,predicted_damage,nav_deviation,manipulation_slip,trap_pressure,sensor_uncertainty,budget
combined_hard_shift,1,15,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.64234,0,0.17454,success,0.01000,0.79566,0.01000,0.16250,0.47588,0.45733,0.52920,0.33733,2.08423
combined_hard_shift,1,16,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.12973,0,0.99000,success,0.57691,0.17231,0.61150,0.59629,0.47590,0.45157,0.49917,0.36664,2.22852
combined_hard_shift,1,16,risk_averse_plan,conservative_backoff,0,0,0,0,0,1,2.36431,0,0.82363,budget_overrun,0.08746,0.83353,0.01000,0.15181,0.47590,0.45157,0.49917,0.36664,2.22852
combined_hard_shift,1,16,expected_cost_replanner,diagnostic_staging,1,0,0,0,0,0,1.68387,0,0.38839,success,0.31476,0.84671,0.01000,0.33014,0.47590,0.45157,0.49917,0.36664,2.22852
combined_hard_shift,1,16,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.36431,0,0.82363,budget_overrun,0.08746,0.83353,0.01000,0.15181,0.47590,0.45157,0.49917,0.36664,2.22852
combined_hard_shift,1,16,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.68387,0,0.38839,success,0.31476,0.84671,0.01000,0.33014,0.47590,0.45157,0.49917,0.36664,2.22852
combined_hard_shift,1,16,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.68387,0,0.38839,success,0.31476,0.84671,0.01000,0.33014,0.47590,0.45157,0.49917,0.36664,2.22852
combined_hard_shift,1,16,recoverability_score_planner,robust_margin_route,1,0,0,0,0,0,1.63634,0,0.15132,success,0.21366,0.63507,0.05785,0.01550,0.47590,0.45157,0.49917,0.36664,2.22852
combined_hard_shift,1,16,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.68387,0,0.38839,success,0.31476,0.84671,0.01000,0.33014,0.47590,0.45157,0.49917,0.36664,2.22852
combined_hard_shift,1,17,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.10106,0,0.99000,success,0.46830,0.25781,0.48164,0.44238,0.49908,0.43434,0.50292,0.32514,2.11259
combined_hard_shift,1,17,risk_averse_plan,contingency_branch,1,0,0,0,0,0,1.86983,0,0.06909,success,0.13369,0.63284,0.01000,0.01000,0.49908,0.43434,0.50292,0.32514,2.11259
combined_hard_shift,1,17,expected_cost_replanner,diagnostic_staging,1,0,0,0,0,0,1.64401,0,0.42078,success,0.35717,0.75756,0.10447,0.22971,0.49908,0.43434,0.50292,0.32514,2.11259
combined_hard_shift,1,17,robust_margin_planner,robust_margin_route,1,0,0,0,0,0,1.60898,0,0.43425,success,0.15193,0.42802,0.12988,0.21747,0.49908,0.43434,0.50292,0.32514,2.11259
combined_hard_shift,1,17,contingent_replanner,contingency_branch,1,0,0,0,0,0,1.86983,0,0.06909,success,0.13369,0.63284,0.01000,0.01000,0.49908,0.43434,0.50292,0.32514,2.11259
combined_hard_shift,1,17,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.64401,0,0.42078,success,0.35717,0.75756,0.10447,0.22971,0.49908,0.43434,0.50292,0.32514,2.11259
combined_hard_shift,1,17,recoverability_score_planner,contingency_branch,1,0,0,0,0,0,1.86983,0,0.06909,success,0.13369,0.63284,0.01000,0.01000,0.49908,0.43434,0.50292,0.32514,2.11259
combined_hard_shift,1,17,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.64401,0,0.42078,success,0.35717,0.75756,0.10447,0.22971,0.49908,0.43434,0.50292,0.32514,2.11259
combined_hard_shift,1,18,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.07299,0,0.99000,success,0.29002,0.06501,0.47382,0.44340,0.49100,0.40602,0.52304,0.35186,2.24834
combined_hard_shift,1,18,risk_averse_plan,contingency_branch,0,1,1,0,0,1,2.56200,1,0.96818,budget_overrun,0.10284,0.88502,0.01000,0.01000,0.49100,0.40602,0.52304,0.35186,2.24834
combined_hard_shift,1,18,expected_cost_replanner,contingency_branch,0,1,1,0,0,1,2.56200,1,0.96818,budget_overrun,0.10284,0.88502,0.01000,0.01000,0.49100,0.40602,0.52304,0.35186,2.24834
combined_hard_shift,1,18,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.54438,0,0.82516,budget_overrun,0.03257,0.85595,0.09992,0.07022,0.49100,0.40602,0.52304,0.35186,2.24834
combined_hard_shift,1,18,contingent_replanner,contingency_branch,0,1,1,0,0,1,2.56200,1,0.96818,budget_overrun,0.10284,0.88502,0.01000,0.01000,0.49100,0.40602,0.52304,0.35186,2.24834
combined_hard_shift,1,18,learned_failure_classifier,diagnostic_staging,0,1,1,0,0,1,2.35252,1,0.90638,budget_overrun,0.37095,0.99000,0.07991,0.01000,0.49100,0.40602,0.52304,0.35186,2.24834
combined_hard_shift,1,18,recoverability_score_planner,contingency_branch,0,1,1,0,0,1,2.56200,1,0.96818,budget_overrun,0.10284,0.88502,0.01000,0.01000,0.49100,0.40602,0.52304,0.35186,2.24834
combined_hard_shift,1,18,oracle_recoverability_upper_bound,diagnostic_staging,0,1,1,0,0,1,2.35252,1,0.90638,budget_overrun,0.37095,0.99000,0.07991,0.01000,0.49100,0.40602,0.52304,0.35186,2.24834
combined_hard_shift,1,19,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.00898,0,0.72109,success,0.01000,0.01000,0.18711,0.52408,0.47034,0.47046,0.55871,0.31845,2.05626
combined_hard_shift,1,19,risk_averse_plan,robust_margin_route,1,0,0,0,0,0,1.58737,0,0.07576,success,0.07079,0.47594,0.02743,0.01124,0.47034,0.47046,0.55871,0.31845,2.05626
combined_hard_shift,1,19,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,1.00898,0,0.72109,success,0.01000,0.01000,0.18711,0.52408,0.47034,0.47046,0.55871,0.31845,2.05626
combined_hard_shift,1,19,robust_margin_planner,robust_margin_route,1,0,0,0,0,0,1.58737,0,0.07576,success,0.07079,0.47594,0.02743,0.01124,0.47034,0.47046,0.55871,0.31845,2.05626
combined_hard_shift,1,19,contingent_replanner,contingency_branch,0,1,1,0,0,1,2.83796,1,0.94617,budget_overrun,0.19075,0.91971,0.02851,0.01000,0.47034,0.47046,0.55871,0.31845,2.05626
combined_hard_shift,1,19,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.68177,0,0.23601,success,0.41574,0.85597,0.15934,0.01679,0.47034,0.47046,0.55871,0.31845,2.05626
combined_hard_shift,1,19,recoverability_score_planner,robust_margin_route,1,0,0,0,0,0,1.58737,0,0.07576,success,0.07079,0.47594,0.02743,0.01124,0.47034,0.47046,0.55871,0.31845,2.05626
combined_hard_shift,1,19,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.68177,0,0.23601,success,0.41574,0.85597,0.15934,0.01679,0.47034,0.47046,0.55871,0.31845,2.05626
combined_hard_shift,1,20,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.05161,0,0.60042,success,0.12784,0.16452,0.41320,0.08041,0.50139,0.48797,0.48375,0.38793,2.17250
combined_hard_shift,1,20,risk_averse_plan,diagnostic_staging,1,0,0,0,0,0,1.72543,0,0.10056,success,0.01000,0.78471,0.08841,0.01000,0.50139,0.48797,0.48375,0.38793,2.17250
combined_hard_shift,1,20,expected_cost_replanner,diagnostic_staging,1,0,0,0,0,0,1.72543,0,0.10056,success,0.01000,0.78471,0.08841,0.01000,0.50139,0.48797,0.48375,0.38793,2.17250
combined_hard_shift,1,20,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.47368,0,0.84815,budget_overrun,0.01000,0.86931,0.14054,0.01000,0.50139,0.48797,0.48375,0.38793,2.17250
combined_hard_shift,1,20,contingent_replanner,contingency_branch,1,0,0,0,0,0,1.89330,0,0.27328,success,0.01000,0.99000,0.09025,0.18293,0.50139,0.48797,0.48375,0.38793,2.17250
combined_hard_shift,1,20,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.72543,0,0.10056,success,0.01000,0.78471,0.08841,0.01000,0.50139,0.48797,0.48375,0.38793,2.17250
combined_hard_shift,1,20,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.72543,0,0.10056,success,0.01000,0.78471,0.08841,0.01000,0.50139,0.48797,0.48375,0.38793,2.17250
combined_hard_shift,1,20,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.72543,0,0.10056,success,0.01000,0.78471,0.08841,0.01000,0.50139,0.48797,0.48375,0.38793,2.17250
combined_hard_shift,1,21,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.06568,0,0.99000,success,0.30562,0.07300,0.45306,0.51909,0.54170,0.51392,0.51895,0.35043,2.01639
combined_hard_shift,1,21,risk_averse_plan,diagnostic_staging,0,1,1,0,0,1,2.29986,1,0.78594,budget_overrun,0.27834,0.84490,0.09491,0.07598,0.54170,0.51392,0.51895,0.35043,2.01639
combined_hard_shift,1,21,expected_cost_replanner,diagnostic_staging,0,1,1,0,0,1,2.29986,1,0.78594,budget_overrun,0.27834,0.84490,0.09491,0.07598,0.54170,0.51392,0.51895,0.35043,2.01639
combined_hard_shift,1,21,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.54255,0,0.64631,budget_overrun,0.15932,0.70840,0.25202,0.05521,0.54170,0.51392,0.51895,0.35043,2.01639
combined_hard_shift,1,21,contingent_replanner,diagnostic_staging,0,1,1,0,0,1,2.29986,1,0.78594,budget_overrun,0.27834,0.84490,0.09491,0.07598,0.54170,0.51392,0.51895,0.35043,2.01639
combined_hard_shift,1,21,learned_failure_classifier,diagnostic_staging,0,1,1,0,0,1,2.29986,1,0.78594,budget_overrun,0.27834,0.84490,0.09491,0.07598,0.54170,0.51392,0.51895,0.35043,2.01639
combined_hard_shift,1,21,recoverability_score_planner,diagnostic_staging,0,1,1,0,0,1,2.29986,1,0.78594,budget_overrun,0.27834,0.84490,0.09491,0.07598,0.54170,0.51392,0.51895,0.35043,2.01639
combined_hard_shift,1,21,oracle_recoverability_upper_bound,diagnostic_staging,0,1,1,0,0,1,2.29986,1,0.78594,budget_overrun,0.27834,0.84490,0.09491,0.07598,0.54170,0.51392,0.51895,0.35043,2.01639
combined_hard_shift,1,22,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.03893,0,0.99000,success,0.61214,0.01000,0.39382,0.42572,0.48727,0.49737,0.50241,0.33225,2.16479
combined_hard_shift,1,22,risk_averse_plan,conservative_backoff,0,0,0,0,0,1,2.59782,0,0.90581,budget_overrun,0.16557,0.75162,0.01000,0.04307,0.48727,0.49737,0.50241,0.33225,2.16479
combined_hard_shift,1,22,expected_cost_replanner,diagnostic_staging,0,1,1,0,0,1,2.27399,1,0.68874,budget_overrun,0.06976,0.93690,0.12679,0.18007,0.48727,0.49737,0.50241,0.33225,2.16479
combined_hard_shift,1,22,robust_margin_planner,robust_margin_route,1,0,0,0,0,0,1.59401,0,0.27631,success,0.29125,0.45725,0.01000,0.10823,0.48727,0.49737,0.50241,0.33225,2.16479
combined_hard_shift,1,22,contingent_replanner,diagnostic_staging,0,1,1,0,0,1,2.27399,1,0.68874,budget_overrun,0.06976,0.93690,0.12679,0.18007,0.48727,0.49737,0.50241,0.33225,2.16479
combined_hard_shift,1,22,learned_failure_classifier,diagnostic_staging,0,1,1,0,0,1,2.27399,1,0.68874,budget_overrun,0.06976,0.93690,0.12679,0.18007,0.48727,0.49737,0.50241,0.33225,2.16479
combined_hard_shift,1,22,recoverability_score_planner,diagnostic_staging,0,1,1,0,0,1,2.27399,1,0.68874,budget_overrun,0.06976,0.93690,0.12679,0.18007,0.48727,0.49737,0.50241,0.33225,2.16479
combined_hard_shift,1,22,oracle_recoverability_upper_bound,diagnostic_staging,0,1,1,0,0,1,2.27399,1,0.68874,budget_overrun,0.06976,0.93690,0.12679,0.18007,0.48727,0.49737,0.50241,0.33225,2.16479
combined_hard_shift,1,23,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.13764,0,0.96277,success,0.25509,0.08441,0.41554,0.31368,0.51722,0.52286,0.44779,0.35207,2.02740
combined_hard_shift,1,23,risk_averse_plan,diagnostic_staging,1,0,0,0,0,0,1.64423,0,0.04235,success,0.12353,0.81908,0.01000,0.01000,0.51722,0.52286,0.44779,0.35207,2.02740
combined_hard_shift,1,23,expected_cost_replanner,robust_margin_route,1,0,0,0,0,0,1.63122,0,0.28216,success,0.02293,0.58816,0.01000,0.26272,0.51722,0.52286,0.44779,0.35207,2.02740
combined_hard_shift,1,23,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.49431,0,0.83914,budget_overrun,0.01000,0.99000,0.01000,0.15076,0.51722,0.52286,0.44779,0.35207,2.02740
combined_hard_shift,1,23,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.64423,0,0.04235,success,0.12353,0.81908,0.01000,0.01000,0.51722,0.52286,0.44779,0.35207,2.02740
combined_hard_shift,1,23,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.64423,0,0.04235,success,0.12353,0.81908,0.01000,0.01000,0.51722,0.52286,0.44779,0.35207,2.02740
combined_hard_shift,1,23,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.64423,0,0.04235,success,0.12353,0.81908,0.01000,0.01000,0.51722,0.52286,0.44779,0.35207,2.02740
combined_hard_shift,1,23,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.64423,0,0.04235,success,0.12353,0.81908,0.01000,0.01000,0.51722,0.52286,0.44779,0.35207,2.02740
combined_hard_shift,1,24,nominal_shortest_plan,direct_shortcut,0,1,0,0,0,1,2.90362,1,0.01000,budget_overrun,0.47916,0.09361,0.57606,0.33383,0.51459,0.38129,0.50031,0.33567,2.19387
combined_hard_shift,1,24,risk_averse_plan,robust_margin_route,1,0,0,0,0,0,1.55939,0,0.11906,success,0.01000,0.42567,0.01000,0.10331,0.51459,0.38129,0.50031,0.33567,2.19387
combined_hard_shift,1,24,expected_cost_replanner,robust_margin_route,1,0,0,0,0,0,1.55939,0,0.11906,success,0.01000,0.42567,0.01000,0.10331,0.51459,0.38129,0.50031,0.33567,2.19387
combined_hard_shift,1,24,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.46915,0,0.74792,budget_overrun,0.12634,0.72416,0.19705,0.02018,0.51459,0.38129,0.50031,0.33567,2.19387
combined_hard_shift,1,24,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.72628,0,0.11772,success,0.13879,0.99000,0.01840,0.09793,0.51459,0.38129,0.50031,0.33567,2.19387
combined_hard_shift,1,24,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.72628,0,0.11772,success,0.13879,0.99000,0.01840,0.09793,0.51459,0.38129,0.50031,0.33567,2.19387
combined_hard_shift,1,24,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.72628,0,0.11772,success,0.13879,0.99000,0.01840,0.09793,0.51459,0.38129,0.50031,0.33567,2.19387
combined_hard_shift,1,24,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.72628,0,0.11772,success,0.13879,0.99000,0.01840,0.09793,0.51459,0.38129,0.50031,0.33567,2.19387
combined_hard_shift,1,25,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.16172,0,0.98969,success,0.42285,0.06547,0.39189,0.20264,0.43130,0.44686,0.48795,0.37917,2.29777
combined_hard_shift,1,25,risk_averse_plan,diagnostic_staging,1,0,0,0,0,0,1.71107,0,0.04488,success,0.01000,0.99000,0.01000,0.03478,0.43130,0.44686,0.48795,0.37917,2.29777
combined_hard_shift,1,25,expected_cost_replanner,diagnostic_staging,1,0,0,0,0,0,1.71107,0,0.04488,success,0.01000,0.99000,0.01000,0.03478,0.43130,0.44686,0.48795,0.37917,2.29777
combined_hard_shift,1,25,robust_margin_planner,robust_margin_route,1,0,0,0,0,0,1.60905,0,0.65344,success,0.51495,0.42381,0.20538,0.15135,0.43130,0.44686,0.48795,0.37917,2.29777
combined_hard_shift,1,25,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.71107,0,0.04488,success,0.01000,0.99000,0.01000,0.03478,0.43130,0.44686,0.48795,0.37917,2.29777
combined_hard_shift,1,25,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.71107,0,0.04488,success,0.01000,0.99000,0.01000,0.03478,0.43130,0.44686,0.48795,0.37917,2.29777
combined_hard_shift,1,25,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.71107,0,0.04488,success,0.01000,0.99000,0.01000,0.03478,0.43130,0.44686,0.48795,0.37917,2.29777
combined_hard_shift,1,25,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.71107,0,0.04488,success,0.01000,0.99000,0.01000,0.03478,0.43130,0.44686,0.48795,0.37917,2.29777
combined_hard_shift,1,26,nominal_shortest_plan,direct_shortcut,0,1,0,0,1,1,2.88428,1,0.01000,damage_or_lost_object,0.24971,0.26029,0.35382,0.57142,0.47163,0.45118,0.50867,0.36649,2.29021
combined_hard_shift,1,26,risk_averse_plan,contingency_branch,1,0,0,0,0,0,1.78600,0,0.09302,success,0.12682,0.74351,0.01000,0.05049,0.47163,0.45118,0.50867,0.36649,2.29021
combined_hard_shift,1,26,expected_cost_replanner,diagnostic_staging,1,0,0,0,0,0,1.70055,0,0.17326,success,0.14046,0.99000,0.01000,0.16185,0.47163,0.45118,0.50867,0.36649,2.29021
combined_hard_shift,1,26,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.47721,0,0.77246,budget_overrun,0.12555,0.72718,0.01000,0.18329,0.47163,0.45118,0.50867,0.36649,2.29021
combined_hard_shift,1,26,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.70055,0,0.17326,success,0.14046,0.99000,0.01000,0.16185,0.47163,0.45118,0.50867,0.36649,2.29021
combined_hard_shift,1,26,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.70055,0,0.17326,success,0.14046,0.99000,0.01000,0.16185,0.47163,0.45118,0.50867,0.36649,2.29021
combined_hard_shift,1,26,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.70055,0,0.17326,success,0.14046,0.99000,0.01000,0.16185,0.47163,0.45118,0.50867,0.36649,2.29021
combined_hard_shift,1,26,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.70055,0,0.17326,success,0.14046,0.99000,0.01000,0.16185,0.47163,0.45118,0.50867,0.36649,2.29021
combined_hard_shift,1,27,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.16932,0,0.93958,success,0.05032,0.36217,0.39762,0.50986,0.44952,0.46505,0.54018,0.29472,2.16999
combined_hard_shift,1,27,risk_averse_plan,contingency_branch,1,0,0,0,0,0,1.73229,0,0.16706,success,0.01000,0.58280,0.01000,0.15289,0.44952,0.46505,0.54018,0.29472,2.16999
combined_hard_shift,1,27,expected_cost_replanner,contingency_branch,1,0,0,0,0,0,1.73229,0,0.16706,success,0.01000,0.58280,0.01000,0.15289,0.44952,0.46505,0.54018,0.29472,2.16999
combined_hard_shift,1,27,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.48241,0,0.55764,budget_overrun,0.01000,0.65067,0.18829,0.25058,0.44952,0.46505,0.54018,0.29472,2.16999
combined_hard_shift,1,27,contingent_replanner,contingency_branch,1,0,0,0,0,0,1.73229,0,0.16706,success,0.01000,0.58280,0.01000,0.15289,0.44952,0.46505,0.54018,0.29472,2.16999
combined_hard_shift,1,27,learned_failure_classifier,contingency_branch,1,0,0,0,0,0,1.73229,0,0.16706,success,0.01000,0.58280,0.01000,0.15289,0.44952,0.46505,0.54018,0.29472,2.16999
combined_hard_shift,1,27,recoverability_score_planner,contingency_branch,1,0,0,0,0,0,1.73229,0,0.16706,success,0.01000,0.58280,0.01000,0.15289,0.44952,0.46505,0.54018,0.29472,2.16999
combined_hard_shift,1,27,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.73496,0,0.31151,success,0.18090,0.99000,0.29970,0.01000,0.44952,0.46505,0.54018,0.29472,2.16999
combined_hard_shift,1,28,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.01782,0,0.99000,success,0.40535,0.01000,0.63247,0.33061,0.52212,0.44603,0.54835,0.33662,2.18628
combined_hard_shift,1,28,risk_averse_plan,conservative_backoff,0,1,0,0,1,1,3.25268,1,0.95234,damage_or_lost_object,0.01000,0.53497,0.01000,0.03301,0.52212,0.44603,0.54835,0.33662,2.18628
combined_hard_shift,1,28,expected_cost_replanner,diagnostic_staging,1,0,0,0,0,0,1.71937,0,0.09262,success,0.01000,0.91453,0.08177,0.01000,0.52212,0.44603,0.54835,0.33662,2.18628
combined_hard_shift,1,28,robust_margin_planner,conservative_backoff,0,1,0,0,1,1,3.25268,1,0.95234,damage_or_lost_object,0.01000,0.53497,0.01000,0.03301,0.52212,0.44603,0.54835,0.33662,2.18628
combined_hard_shift,1,28,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.71937,0,0.09262,success,0.01000,0.91453,0.08177,0.01000,0.52212,0.44603,0.54835,0.33662,2.18628
combined_hard_shift,1,28,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.71937,0,0.09262,success,0.01000,0.91453,0.08177,0.01000,0.52212,0.44603,0.54835,0.33662,2.18628
combined_hard_shift,1,28,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.71937,0,0.09262,success,0.01000,0.91453,0.08177,0.01000,0.52212,0.44603,0.54835,0.33662,2.18628
combined_hard_shift,1,28,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.71937,0,0.09262,success,0.01000,0.91453,0.08177,0.01000,0.52212,0.44603,0.54835,0.33662,2.18628
combined_hard_shift,1,29,nominal_shortest_plan,direct_shortcut,0,1,0,0,1,1,2.88321,1,0.01000,damage_or_lost_object,0.30890,0.01000,0.56024,0.31027,0.43849,0.50582,0.52393,0.33063,2.10200
combined_hard_shift,1,29,risk_averse_plan,conservative_backoff,0,0,0,0,0,1,2.41660,0,0.78381,budget_overrun,0.01000,0.66315,0.20282,0.01000,0.43849,0.50582,0.52393,0.33063,2.10200
combined_hard_shift,1,29,expected_cost_replanner,diagnostic_staging,0,1,1,0,0,1,2.36868,1,0.61622,budget_overrun,0.01000,0.65643,0.20689,0.17345,0.43849,0.50582,0.52393,0.33063,2.10200
combined_hard_shift,1,29,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.41660,0,0.78381,budget_overrun,0.01000,0.66315,0.20282,0.01000,0.43849,0.50582,0.52393,0.33063,2.10200
combined_hard_shift,1,29,contingent_replanner,contingency_branch,1,0,0,0,0,0,1.78382,0,0.04898,success,0.35222,0.91771,0.01000,0.01000,0.43849,0.50582,0.52393,0.33063,2.10200
combined_hard_shift,1,29,learned_failure_classifier,diagnostic_staging,0,1,1,0,0,1,2.36868,1,0.61622,budget_overrun,0.01000,0.65643,0.20689,0.17345,0.43849,0.50582,0.52393,0.33063,2.10200
combined_hard_shift,1,29,recoverability_score_planner,contingency_branch,1,0,0,0,0,0,1.78382,0,0.04898,success,0.35222,0.91771,0.01000,0.01000,0.43849,0.50582,0.52393,0.33063,2.10200
combined_hard_shift,1,29,oracle_recoverability_upper_bound,diagnostic_staging,0,1,1,0,0,1,2.36868,1,0.61622,budget_overrun,0.01000,0.65643,0.20689,0.17345,0.43849,0.50582,0.52393,0.33063,2.10200
combined_hard_shift,1,30,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,1.05664,0,0.99000,success,0.47527,0.01000,0.49596,0.63721,0.47464,0.46346,0.53303,0.30809,2.25927
combined_hard_shift,1,30,risk_averse_plan,contingency_branch,1,0,0,0,0,0,1.71299,0,0.26844,success,0.22965,0.85756,0.03931,0.19641,0.47464,0.46346,0.53303,0.30809,2.25927
combined_hard_shift,1,30,expected_cost_replanner,diagnostic_staging,1,0,0,0,0,0,1.64299,0,0.29724,success,0.25943,0.88152,0.01000,0.25650,0.47464,0.46346,0.53303,0.30809,2.25927
combined_hard_shift,1,30,robust_margin_planner,robust_margin_route,1,0,0,0,0,0,1.57989,0,0.56417,success,0.25971,0.56974,0.39108,0.06135,0.47464,0.46346,0.53303,0.30809,2.25927
combined_hard_shift,1,30,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.64299,0,0.29724,success,0.25943,0.88152,0.01000,0.25650,0.47464,0.46346,0.53303,0.30809,2.25927
combined_hard_shift,1,30,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.64299,0,0.29724,success,0.25943,0.88152,0.01000,0.25650,0.47464,0.46346,0.53303,0.30809,2.25927
combined_hard_shift,1,30,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.64299,0,0.29724,success,0.25943,0.88152,0.01000,0.25650,0.47464,0.46346,0.53303,0.30809,2.25927
combined_hard_shift,1,30,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.64299,0,0.29724,success,0.25943,0.88152,0.01000,0.25650,0.47464,0.46346,0.53303,0.30809,2.25927
combined_hard_shift,1,31,nominal_shortest_plan,direct_shortcut,0,1,0,0,0,1,2.74603,1,0.01000,budget_overrun,0.33084,0.01000,0.45710,0.79649,0.42808,0.44473,0.48963,0.38174,2.29472
combined_hard_shift,1,31,risk_averse_plan,robust_margin_route,1,0,0,0,0,0,1.57127,0,0.12065,success,0.19103,0.47312,0.01000,0.01000,0.42808,0.44473,0.48963,0.38174,2.29472
combined_hard_shift,1,31,expected_cost_replanner,robust_margin_route,1,0,0,0,0,0,1.57127,0,0.12065,success,0.19103,0.47312,0.01000,0.01000,0.42808,0.44473,0.48963,0.38174,2.29472
combined_hard_shift,1,31,robust_margin_planner,conservative_backoff,0,0,0,0,0,1,2.44583,0,0.77873,budget_overrun,0.01000,0.78758,0.01000,0.20914,0.42808,0.44473,0.48963,0.38174,2.29472
combined_hard_shift,1,31,contingent_replanner,diagnostic_staging,1,0,0,0,0,0,1.63496,0,0.15661,success,0.32356,0.96188,0.08349,0.06079,0.42808,0.44473,0.48963,0.38174,2.29472
combined_hard_shift,1,31,learned_failure_classifier,diagnostic_staging,1,0,0,0,0,0,1.63496,0,0.15661,success,0.32356,0.96188,0.08349,0.06079,0.42808,0.44473,0.48963,0.38174,2.29472
combined_hard_shift,1,31,recoverability_score_planner,diagnostic_staging,1,0,0,0,0,0,1.63496,0,0.15661,success,0.32356,0.96188,0.08349,0.06079,0.42808,0.44473,0.48963,0.38174,2.29472
combined_hard_shift,1,31,oracle_recoverability_upper_bound,diagnostic_staging,1,0,0,0,0,0,1.63496,0,0.15661,success,0.32356,0.96188,0.08349,0.06079,0.42808,0.44473,0.48963,0.38174,2.29472
combined_hard_shift,1,32,nominal_shortest_plan,direct_shortcut,1,0,0,0,0,0,0.97137,0,0.73493,success,0.03729,0.32842,0.49411,0.21578,0.53188,0.49195,0.50728,0.36896,2.36419
combined_hard_shift,1,32,risk_averse_plan,contingency_branch,1,0,0,0,0,0,1.84860,0,0.10087,success,0.21636,0.62625,0.01000,0.01000,0.53188,0.49195,0.50728,0.36896,2.36419
combined_hard_shift,1,32,expected_cost_replanner,direct_shortcut,1,0,0,0,0,0,0.97137,0,0.73493,success,0.03729,0.32842,0.49411,0.21578,0.53188,0.49195,0.50728,0.36896,2.36419
